BC_Spec,BC_PWY,BC_VF,BC_CARD,RELATIONSHIP.0
0.520546656,0.166829216,0.851522648,0.762616462,RND.PAIR
0.878425647,0.235302349,1,0.949923283,1stDEG.SEP
0.533717365,0.155524468,0.812979607,0.727831671,RND.PAIR
0.625725562,0.262554881,0.973084664,0.952451024,RND.PAIR
0.572559841,0.151452436,0.984324008,0.801560676,RND.PAIR
0.611537591,0.226436652,0.613632532,0.891157817,RND.PAIR
0.711319533,0.170394554,0.977561972,0.326760265,RND.PAIR
0.550591678,0.13557002,0.943299128,0.524454862,RND.PAIR
0.544295086,0.143740068,1,0.476593747,RND.PAIR
0.543223696,0.11813674,0.971254291,0.601755417,RND.PAIR
0.77459568,0.296241925,0.438491922,0.245526721,RND.PAIR
0.790028686,0.3196251,0.763299842,0.914351151,1stDEG.SEP
0.610992323,0.370896731,0.878919606,0.971396824,RND.PAIR
0.581298277,0.178533164,0.848676443,0.799235392,1stDEG.SEP
0.59837134,0.233655093,1,0.576108665,RND.PAIR
0.714524524,0.162827022,0.745778376,0.886270003,RND.PAIR
0.893278974,0.287730279,0.835290323,0.895322253,RND.PAIR
0.696074819,0.166802133,0.896790546,0.799879601,RND.PAIR
0.502802737,0.149711795,0.919763558,0.537987368,RND.PAIR
0.590766099,0.186624202,0.956150376,0.50040234,RND.PAIR
0.776934813,0.222112432,0.944067218,0.613938273,RND.PAIR
0.686692546,0.151424638,0.857734645,0.509227669,RND.PAIR
0.542510565,0.168693913,0.922140322,0.403489937,RND.PAIR
0.657625735,0.168770386,0.996214242,0.939779445,1stDEG.COH
0.560686717,0.123854537,1,0.771648513,RND.PAIR
0.48653589,0.177311526,0.986197806,0.625729665,RND.PAIR
0.666116291,0.133696429,0.856486266,0.567067842,RND.PAIR
0.810356354,0.267802955,0.991420742,0.589831672,RND.PAIR
0.829791619,0.270548378,1,0.666193216,RND.PAIR
0.800943147,0.22295076,0.984869331,0.749685042,1stDEG.SEP
0.63852175,0.216603077,1,0.677578898,1stDEG.SEP
0.581036465,0.253684564,0.77058767,0.485531521,1stDEG.SEP
0.319696445,0.095578828,0.311257035,0.349163311,1stDEG.COH
0.690492594,0.369778061,0.994030863,0.989406797,RND.PAIR
0.742783985,0.165845581,0.890818435,0.580613463,RND.PAIR
0.791772318,0.167200512,0.857352558,0.664952775,RND.PAIR
0.845683131,0.264920704,0.71012764,0.811676435,RND.PAIR
0.879142174,0.260587393,0.750990944,0.860211737,RND.PAIR
0.534829613,0.187055882,0.96513055,0.850872165,1stDEG.SEP
0.621466648,0.137608373,0.553570067,0.673186018,RND.PAIR
0.272602313,0.102726142,0.906033091,0.365662836,1stDEG.COH
0.599154524,0.161132766,0.952771431,0.557063248,RND.PAIR
0.849660775,0.240140769,0.903652963,0.351418916,1stDEG.COH
0.775445157,0.204604763,0.986978609,0.802719896,1stDEG.SEP
0.708207126,0.228163748,0.727003093,0.732986477,RND.PAIR
0.642185463,0.107111262,0.832397454,0.460456356,RND.PAIR
0.674779918,0.167711989,0.825469431,0.525911546,RND.PAIR
0.605073371,0.157757734,0.867902652,0.622778389,RND.PAIR
0.664656077,0.200580446,0.814590775,0.616750612,RND.PAIR
0.697079758,0.150481099,0.820239098,0.591047665,RND.PAIR
0.543047076,0.171489379,0.813937052,0.85756268,RND.PAIR
0.761781804,0.211632,0.741233964,0.867361431,RND.PAIR
0.587897127,0.162269388,0.927443132,0.648737625,RND.PAIR
0.392951348,0.104170453,0.837513577,0.402249184,RND.PAIR
0.392355325,0.125810199,0.765450338,0.383136688,RND.PAIR
0.538719254,0.152164686,0.66747299,0.740631113,RND.PAIR
0.59733177,0.177657443,0.449637414,0.801623165,1stDEG.SEP
0.760772867,0.190922643,0.619890571,0.845601874,RND.PAIR
0.417482061,0.133298539,0.960967419,1,RND.PAIR
0.886281876,0.202723055,0.83217843,0.832092815,1stDEG.SEP
0.854428541,0.194759254,0.735781588,0.803033231,RND.PAIR
0.67696012,0.201269449,0.863240798,0.658296029,RND.PAIR
0.505326964,0.142080622,0.69628914,0.866417116,RND.PAIR
0.629993846,0.221965179,0.973079526,0.77603691,RND.PAIR
0.34049146,0.177029249,0.842330588,0.516309236,RND.PAIR
0.435989354,0.128943728,0.53024614,0.657397539,1stDEG.SEP
0.643296084,0.232213692,0.969122034,0.775229955,1stDEG.SEP
0.919934086,0.371357403,0.563458865,0.822859744,RND.PAIR
0.884552668,0.300480622,0.787822099,0.866599161,RND.PAIR
0.651479871,0.174873205,0.652091565,0.681829529,1stDEG.COH
0.62262275,0.186484315,0.796324694,1,1stDEG.SEP
0.775143818,0.279298561,0.598006701,0.6843006,RND.PAIR
0.532710376,0.132519793,0.97276738,0.831079891,1stDEG.COH
0.732564694,0.320053118,0.945265771,0.964051601,RND.PAIR
0.65531106,0.153547656,0.974352443,0.819917969,1stDEG.SEP
0.495656659,0.120668281,0.431093384,0.556299001,RND.PAIR
0.584095665,0.195983162,0.982044236,0.721313568,RND.PAIR
0.764009781,0.121073608,1,0.466068883,RND.PAIR
0.598993466,0.167054042,0.996563731,0.670909592,RND.PAIR
0.602818632,0.175752744,0.285675453,0.919928923,RND.PAIR
0.793367316,0.155773289,0.920490106,0.927443675,RND.PAIR
0.739272771,0.216609623,0.794870926,0.813354569,RND.PAIR
0.624053655,0.432843615,0.920153334,0.989673585,1stDEG.SEP
0.470475599,0.184142019,0.939876664,0.826585598,1stDEG.SEP
0.646981876,0.159351238,0.557827021,0.614325415,RND.PAIR
0.508045556,0.171782594,0.799953759,0.491983351,1stDEG.SEP
0.776888306,0.235048124,0.977682643,0.695747034,RND.PAIR
0.403912074,0.125448364,0.863088881,0.465859354,1stDEG.SEP
0.654397696,0.319134152,0.530105742,0.87831115,1stDEG.SEP
0.667214091,0.195603222,0.368192353,0.207588496,1stDEG.COH
0.4985321,0.11863044,0.727145207,0.482982008,RND.PAIR
0.629895138,0.136083298,0.460263945,0.565390649,RND.PAIR
0.711018331,0.295037764,0.297650264,0.485822772,RND.PAIR
0.724975774,0.397492171,1,0.96662417,RND.PAIR
0.752531508,0.374982261,0.904627708,0.95045605,RND.PAIR
0.907635357,0.229030079,0.893709821,0.816433289,RND.PAIR
0.593496999,0.198561833,0.976844482,0.565609943,RND.PAIR
0.404960876,0.129275337,0.907487419,0.457379721,RND.PAIR
0.957865983,0.34090322,0.838716027,0.965003594,RND.PAIR
0.439579608,0.115910197,0.88648727,0.533365312,RND.PAIR
0.519359632,0.172097891,0.688171871,0.549221745,RND.PAIR
0.408752742,0.148267258,0.71963965,0.537802312,1stDEG.SEP
0.72711771,0.167910992,0.307163023,0.878582255,RND.PAIR
0.555968549,0.110633789,0.875865494,0.560474797,RND.PAIR
0.630055481,0.128055862,0.933185731,0.515382609,RND.PAIR
0.492129273,0.097705923,0.993225216,0.405942186,RND.PAIR
0.750532895,0.202199789,0.947407706,0.46276461,RND.PAIR
0.638388061,0.147835995,0.903340182,0.542769389,RND.PAIR
0.883666222,0.263529838,0.505856723,0.658163093,RND.PAIR
0.636588025,0.151258845,0.947518709,0.335820423,RND.PAIR
0.782304334,0.158785401,0.996799869,0.646206412,RND.PAIR
0.831490281,0.35477523,0.986782928,0.974424573,RND.PAIR
0.472121699,0.136380753,0.896107068,0.68453711,RND.PAIR
0.6448694,0.214551361,0.91794004,0.601843393,RND.PAIR
0.528639171,0.149360317,0.628468358,0.724696488,RND.PAIR
0.735911555,0.175391611,0.659416385,0.463369926,1stDEG.SEP
0.550879788,0.160506836,0.748787996,0.680936222,RND.PAIR
0.679032623,0.195355207,0.866181451,0.285634728,1stDEG.SEP
0.569620016,0.128099152,0.939520866,0.813996874,1stDEG.SEP
0.529694111,0.120614803,0.710742414,0.535854468,1stDEG.SEP
0.780064101,0.334107054,0.71484375,0.460335514,RND.PAIR
0.422916645,0.151373931,1,0.728902712,RND.PAIR
0.530438431,0.210905269,0.638304744,0.635708567,1stDEG.SEP
0.81089934,0.201914256,0.651179948,0.709321102,RND.PAIR
0.515823583,0.220660558,0.975438453,0.912927839,RND.PAIR
0.65789477,0.153154454,0.877012979,0.728579381,RND.PAIR
0.605191986,0.22365913,0.066231254,0.438514024,1stDEG.SEP
0.422158525,0.12243976,1,0.46753188,RND.PAIR
0.465008925,0.129320861,0.578122617,0.447362822,1stDEG.COH
0.382629227,0.103529862,0.308649617,0.548084868,1stDEG.COH
0.702726788,0.149113779,0.400754914,0.396876596,RND.PAIR
0.562337819,0.237658829,0.624147169,0.469032995,RND.PAIR
0.641673248,0.164237921,0.893877248,0.563107683,1stDEG.SEP
0.743715075,0.240030511,0.37483548,0.728448441,RND.PAIR
0.681859282,0.226370743,0.587524247,0.692342848,RND.PAIR
0.917845022,0.310184045,0.903891867,0.889076386,RND.PAIR
0.831755571,0.167546435,0.72248384,0.716595192,RND.PAIR
0.712103129,0.205658996,0.579461214,0.521438158,RND.PAIR
0.514533236,0.122875889,0.868612854,0.689864043,1stDEG.SEP
0.729801505,0.164838057,0.873293544,0.833755935,RND.PAIR
0.543889136,0.18250821,1,0.481493613,RND.PAIR
0.654875717,0.310611786,1,0.932072754,RND.PAIR
0.594798634,0.127487352,0.405941062,0.767845876,1stDEG.SEP
0.569447582,0.143195006,0.282779174,0.289454953,1stDEG.SEP
0.688719958,0.186229255,0.830479973,0.578424308,RND.PAIR
0.576907604,0.168918969,0.870327396,0.537681606,RND.PAIR
0.671512772,0.401028407,0.872833376,0.578101581,RND.PAIR
0.648542401,0.186963726,0.995775301,0.906317189,1stDEG.SEP
0.567003091,0.179681222,0.486110442,0.686573545,1stDEG.COH
0.440905273,0.143131336,0.988323779,0.538268937,RND.PAIR
0.213432345,0.133880036,0.589594162,0.463203038,1stDEG.COH
0.578683557,0.148950905,0.969952413,0.748248691,RND.PAIR
0.731334253,0.167156385,0.673497382,0.256813122,RND.PAIR
0.388290492,0.145308264,0.618017585,0.647746249,RND.PAIR
0.407318309,0.123793702,0.659959867,0.598964159,RND.PAIR
0.643970306,0.122725794,1,0.235990298,RND.PAIR
0.843936727,0.210876745,0.887576521,0.738740098,RND.PAIR
0.573625403,0.142241428,0.8898902,0.633880693,RND.PAIR
0.941490981,0.339809645,0.97961835,0.700907971,1stDEG.SEP
0.661842928,0.218759183,0.970656171,0.896718306,1stDEG.SEP
0.53069147,0.13359503,0.460546195,0.61956062,1stDEG.SEP
0.527757922,0.166682296,0.45031698,0.606393114,RND.PAIR
0.637379338,0.204941031,0.347514216,0.646528156,1stDEG.SEP
0.394888359,0.132919792,0.970204431,0.525772743,1stDEG.COH
0.668953206,0.133327033,0.880106641,0.637944451,RND.PAIR
0.651139716,0.137753732,0.94773971,0.615331666,RND.PAIR
0.803861041,0.283697845,0.991903111,0.844760941,RND.PAIR
0.598641523,0.189651214,0.747476558,0.847966414,RND.PAIR
0.667399277,0.21396319,0.46940701,0.417598422,1stDEG.COH
0.508198014,0.110017544,0.856309656,0.658408113,RND.PAIR
0.799648344,0.331449438,0.956363796,0.283876253,1stDEG.COH
0.802526498,0.33492532,0.899090362,0.496836343,RND.PAIR
0.656842644,0.181623891,0.660624855,0.698979732,RND.PAIR
0.821176777,0.293406313,0.662378622,0.892016738,RND.PAIR
0.491247124,0.160058964,0.45377348,0.460283903,RND.PAIR
0.697066341,0.177134691,0.47529306,1,RND.PAIR
0.571457346,0.12627812,0.881264702,0.526801474,1stDEG.COH
0.464926804,0.126612621,0.94012941,0.699979354,1stDEG.COH
0.658494648,0.312631907,1,0.714891914,RND.PAIR
0.930120102,0.293545308,0.989841613,0.819453836,RND.PAIR
0.623573939,0.188533522,0.700328648,0.658303045,RND.PAIR
0.686536308,0.160524521,0.761896408,0.332912633,RND.PAIR
0.410471802,0.227085361,0.430961449,0.777079123,1stDEG.COH
0.575926094,0.143532636,0.829557761,0.789405176,1stDEG.SEP
0.412931223,0.18321624,1,0.302027812,1stDEG.SEP
0.732176511,0.169737434,0.997106334,0.838968902,1stDEG.SEP
0.830939719,0.22161935,1,0.818636307,1stDEG.SEP
0.692494779,0.30960771,0.701297624,0.515866489,RND.PAIR
0.634674122,0.12418797,0.800594719,0.766390855,RND.PAIR
0.59966821,0.217341108,0.19298651,0.694530364,RND.PAIR
0.765549025,0.214144039,0.983733516,0.798532189,RND.PAIR
0.690195216,0.236177506,0.988287712,0.871206531,RND.PAIR
0.405388603,0.184424286,0.97848068,0.839396856,1stDEG.SEP
0.494262222,0.197911718,0.826561863,0.565531764,1stDEG.SEP
0.603104022,0.130204046,0.862519871,0.696812449,RND.PAIR
0.707932883,0.192033759,0.868866044,0.724690548,RND.PAIR
0.573031414,0.173047913,0.275634966,0.568377497,RND.PAIR
0.781618849,0.198942048,0.989294428,0.67855888,RND.PAIR
0.78023379,0.259946879,0.356238953,0.322193158,RND.PAIR
0.605701628,0.193180093,0.350367613,0.597503578,RND.PAIR
0.606215843,0.221700224,0.946921657,0.535520222,RND.PAIR
0.605860691,0.241116009,0.88614258,0.564262089,RND.PAIR
0.507578306,0.152709105,0.944495604,0.602783615,RND.PAIR
0.530259335,0.135971797,0.642776645,0.654183028,1stDEG.SEP
0.590719147,0.133029655,0.985387055,0.738214825,RND.PAIR
0.782463919,0.34564925,0.999391738,0.946294022,RND.PAIR
0.721437814,0.180973109,0.987700569,0.386434381,1stDEG.COH
0.618357265,0.115996101,0.752062389,0.688912767,1stDEG.COH
0.602659894,0.239730812,0.156723159,0.600230319,RND.PAIR
0.867669371,0.236010996,0.93642657,0.939651488,1stDEG.SEP
0.543569307,0.185080013,0.67392117,0.411100026,RND.PAIR
0.817026925,0.278085283,0.983997559,0.462459668,1stDEG.SEP
0.512029505,0.135366519,0.802106015,0.811257454,RND.PAIR
0.495868823,0.180612586,0.868748288,0.746269191,RND.PAIR
0.559449658,0.162680574,0.702424905,0.702995834,1stDEG.SEP
0.716853001,0.305362177,0.961447897,0.931519306,RND.PAIR
0.755445161,0.312887814,1,0.503027777,RND.PAIR
0.553068024,0.124311679,0.745695083,0.490818994,RND.PAIR
0.513995364,0.139288775,0.8164778,0.48731863,RND.PAIR
0.691696404,0.188823447,0.798286888,0.672918093,RND.PAIR
0.791064625,0.221282414,0.982950207,0.825362697,RND.PAIR
0.882125881,0.242759082,0.998233008,0.829927155,RND.PAIR
0.773948768,0.321478985,0.931987221,0.915999991,RND.PAIR
0.735577384,0.149944786,0.91488055,0.33310471,RND.PAIR
0.617949528,0.181562899,0.532844623,0.592181113,RND.PAIR
0.50034421,0.125645948,0.909845706,0.37748139,1stDEG.COH
0.79279295,0.211743067,0.997651837,0.923555165,1stDEG.COH
0.672607997,0.228727658,1,0.280897307,1stDEG.SEP
0.696904535,0.141179653,0.98038743,0.853378321,RND.PAIR
0.597264712,0.144180122,0.652482961,0.554154151,RND.PAIR
0.682052075,0.193439665,0.952761307,0.631220465,1stDEG.COH
0.506228703,0.134262512,0.982174512,0.513779502,RND.PAIR
0.504361228,0.178877574,0.779165165,0.81327215,RND.PAIR
0.782979418,0.184306849,0.96915237,0.673788135,RND.PAIR
0.741549809,0.255081901,0.797799751,0.768748654,RND.PAIR
0.466131574,0.227193295,0.591064618,0.786429513,1stDEG.SEP
0.432291441,0.163223517,0.947508528,0.259236165,1stDEG.COH
0.412673809,0.132702887,0.622424967,0.858812039,1stDEG.SEP
0.522862891,0.178850438,0.795299111,0.959283597,1stDEG.SEP
0.562548909,0.107480805,0.668506215,0.404148969,RND.PAIR
0.584935489,0.172692056,0.931842916,0.416230114,RND.PAIR
0.741037874,0.209911842,0.98112703,0.891327222,RND.PAIR
0.683784597,0.160566845,0.988147317,0.49146883,RND.PAIR
0.793170484,0.219422839,0.42144929,0.449245507,1stDEG.SEP
0.929917829,0.219289834,0.890530806,0.550958354,RND.PAIR
0.698070934,0.172958514,0.970811193,0.731460382,RND.PAIR
0.483526847,0.148810885,0.304618331,0.744979807,RND.PAIR
0.848777563,0.189728436,0.841421805,0.811218495,RND.PAIR
0.579483994,0.168768717,0.971695398,0.515098558,RND.PAIR
0.46628845,0.190338362,0.578494972,0.550747585,RND.PAIR
0.394955172,0.144568197,0.761875945,0.579078339,1stDEG.COH
0.636069029,0.170427841,0.969690421,0.70138168,RND.PAIR
0.492619453,0.158981236,0.835595821,0.475976645,1stDEG.COH
0.68175112,0.188317232,0.589933402,0.636679882,RND.PAIR
0.661708238,0.157940026,0.733295363,0.61466045,1stDEG.COH
0.732243245,0.157449252,0.970587713,0.583543346,1stDEG.SEP
0.611457397,0.328287875,0.436672607,0.869618335,RND.PAIR
0.667327006,0.16840383,0.83034298,0.455816832,1stDEG.SEP
0.411225714,0.153166335,0.799213255,0.597547922,1stDEG.SEP
0.865585349,0.199238392,0.666887125,0.844874145,1stDEG.COH
0.752822649,0.203650001,1,0.931594034,RND.PAIR
0.56473845,0.109556588,0.906473429,0.498956744,1stDEG.SEP
0.73629054,0.178935119,0.666534754,0.866595275,RND.PAIR
0.569017618,0.145104669,0.857017166,0.688112124,1stDEG.COH
0.434571251,0.18523876,0.974530996,0.449381254,1stDEG.COH
0.596255472,0.166669306,0.996208037,0.806302457,RND.PAIR
0.730523584,0.226028249,0.98066081,0.8179758,RND.PAIR
0.596067851,0.159255751,0.77748899,0.297510626,RND.PAIR
0.566484491,0.203427229,0.852426306,0.755857452,1stDEG.COH
0.624718441,0.156020103,0.829986097,1,RND.PAIR
0.781271597,0.435710051,0.999983325,0.968055399,RND.PAIR
0.59392862,0.151028573,0.628883308,0.653927114,RND.PAIR
0.554194491,0.132887801,0.41514343,0.651648641,RND.PAIR
0.738993488,0.185592382,0.934669216,0.877048133,RND.PAIR
0.788785186,0.178712779,0.976265037,0.783270308,RND.PAIR
0.636779385,0.17729526,0.293561018,0.738440735,RND.PAIR
0.777609119,0.273330564,0.964907137,0.859297159,RND.PAIR
0.536293433,0.183802564,1,0.793285751,RND.PAIR
0.436009623,0.147399085,0.896424492,0.595001446,RND.PAIR
0.471996685,0.147241981,0.752044889,0.552336192,RND.PAIR
0.611054401,0.156480311,0.992521369,0.855747654,RND.PAIR
0.737515203,0.25600952,0.566375226,0.42060323,RND.PAIR
0.683616445,0.213259476,0.995792528,0.704299845,RND.PAIR
0.699512822,0.147016016,0.958372178,0.436907384,RND.PAIR
0.524340746,0.155334075,1,0.4136612,RND.PAIR
0.572849636,0.192028212,0.739034705,0.61056045,RND.PAIR
0.613702435,0.138216212,0.748107381,0.409177653,RND.PAIR
0.556536593,0.182792983,0.302081844,0.641699478,RND.PAIR
0.697909886,0.150362997,0.893656486,0.739046792,RND.PAIR
0.858979137,0.290865843,0.899237723,0.806914864,RND.PAIR
0.768479899,0.262496289,0.982170029,0.835178826,RND.PAIR
0.707083762,0.182816556,0.567615888,0.771095723,RND.PAIR
0.72615177,0.290068699,0.480788037,0.876590215,RND.PAIR
0.53059781,0.153450709,0.839781508,0.431189609,RND.PAIR
0.598995765,0.17049144,0.98149932,0.582610824,RND.PAIR
0.803973938,0.19894498,1,0.755799856,RND.PAIR
0.848586038,0.278758763,0.955262135,0.898700769,RND.PAIR
0.53461546,0.1036722,0.894288035,0.661962051,RND.PAIR
0.591232792,0.423521525,0.803478817,0.814918204,RND.PAIR
0.693535985,0.168616808,0.88632145,0.80986651,RND.PAIR
0.694584331,0.186177746,0.913772785,0.763796426,RND.PAIR
0.446085693,0.151946172,1,0.669252976,1stDEG.SEP
0.708928433,0.175001367,0.832386051,0.357812307,1stDEG.SEP
0.530215788,0.160920988,0.636170514,0.560709018,1stDEG.SEP
0.66160172,0.183553226,1,0.597209151,1stDEG.COH
0.554414782,0.186766256,0.750973202,0.269596161,1stDEG.COH
0.7413471,0.171180228,0.41999618,0.648115794,1stDEG.COH
0.690292212,0.183412359,1,0.627953981,1stDEG.SEP
0.775229061,0.241594148,0.845881338,0.724425651,1stDEG.SEP
0.698041421,0.131055574,0.913913261,0.589144637,RND.PAIR
0.67379624,0.27056982,0.852361551,0.391223666,RND.PAIR
0.623156854,0.147161534,0.928477906,0.850996391,RND.PAIR
0.434029662,0.084134109,0.837409273,0.751071184,RND.PAIR
0.797226266,0.193084935,1,0.729452159,RND.PAIR
0.423120143,0.158958119,0.714231181,0.460961491,RND.PAIR
0.891232124,0.276621582,0.99218491,0.804654036,RND.PAIR
0.872486238,0.233097276,0.995216557,0.69564637,RND.PAIR
0.629948546,0.204425568,0.966630378,0.754224221,RND.PAIR
0.591643331,0.343484207,0.769281918,0.964955918,1stDEG.SEP
0.58898464,0.163217615,0.805184645,0.899080134,RND.PAIR
0.616475522,0.172238298,0.858277725,0.676696517,1stDEG.SEP
0.685828194,0.146547384,0.970929329,0.516534757,RND.PAIR
0.457269636,0.11472765,0.569718569,0.685444142,1stDEG.COH
0.656117693,0.151143293,0.667807689,0.633685356,RND.PAIR
0.635531578,0.193302156,0.899848861,0.696980195,1stDEG.COH
0.699130821,0.221795546,0.683401484,0.822209342,RND.PAIR
0.674089116,0.218678769,0.711584449,0.631537265,RND.PAIR
0.390451205,0.111728805,0.704989768,0.429194735,1stDEG.SEP
0.447643418,0.132079149,0.751200226,0.72024365,RND.PAIR
0.681254125,0.192510448,0.996472836,0.809180657,1stDEG.SEP
0.514860483,0.176380484,0.991759507,0.672138718,1stDEG.COH
0.760843954,0.161989452,0.995440699,0.644713281,RND.PAIR
0.792069256,0.20235078,0.739432606,0.750104553,RND.PAIR
0.484526037,0.150314301,0.744323088,0.73045694,RND.PAIR
0.351976014,0.153365416,0.976293216,0.457904131,RND.PAIR
0.394787656,0.133116186,0.991253797,0.575532771,1stDEG.SEP
0.734503569,0.239863614,1,0.764926544,1stDEG.SEP
0.693214326,0.153462551,0.685641858,0.561833609,RND.PAIR
0.377217088,0.124929067,0.538339404,0.39543273,RND.PAIR
0.856781187,0.321247752,0.783346319,0.59034355,1stDEG.SEP
0.548670512,0.138566307,0.894851855,0.526740599,1stDEG.SEP
0.750787954,0.2612701,0.922878895,0.739409168,RND.PAIR
0.654071993,0.247399016,1,0.767260843,1stDEG.SEP
0.547412708,0.13693776,0.924892187,0.466220983,RND.PAIR
0.365632569,0.174743607,0.984547669,0.584761536,RND.PAIR
0.473778466,0.153488872,0.982282116,0.798005903,RND.PAIR
0.722281521,0.15364433,0.787014716,0.548842714,RND.PAIR
0.678236645,0.188329688,0.693572975,0.584012165,RND.PAIR
0.660665594,0.199525741,0.320489757,0.615538245,RND.PAIR
0.451010142,0.108374944,0.986465554,0.567266845,1stDEG.COH
0.379623082,0.123369951,0.813750493,0.461907051,RND.PAIR
0.566248139,0.116558266,0.906209226,0.49980351,RND.PAIR
0.943116956,0.346081296,0.996662445,0.901142091,RND.PAIR
0.566136116,0.160164392,0.763934583,0.522221779,RND.PAIR
0.77398538,0.247572606,0.921072278,0.522073862,RND.PAIR
0.503919466,0.140209917,0.55013943,0.907621049,1stDEG.COH
0.442110319,0.138075893,0.691426176,0.835358442,1stDEG.SEP
0.562013133,0.19995206,0.985019308,0.849554355,RND.PAIR
0.550851246,0.21057581,0.765094605,0.516960258,1stDEG.SEP
0.519343067,0.117881591,0.598578733,0.400764309,RND.PAIR
0.312502004,0.093429664,0.949482371,0.375146518,1stDEG.COH
0.401884085,0.086980237,0.644406947,0.438457919,1stDEG.COH
0.547531926,0.361190391,0.972379315,0.935601945,RND.PAIR
0.704499995,0.124940548,0.993837864,0.518242323,RND.PAIR
0.506713084,0.152211401,0.182593241,0.62726041,RND.PAIR
0.789881001,0.267547007,0.506213457,0.655770544,1stDEG.SEP
0.819229051,0.229346009,0.950302652,0.912956361,1stDEG.COH
0.402950478,0.093378488,0.741747449,0.726050258,RND.PAIR
0.6611373,0.244352058,0.933665455,0.809586655,RND.PAIR
0.397733319,0.158773312,0.804564512,0.654974134,1stDEG.COH
0.469386804,0.131448325,0.678734702,0.512931346,1stDEG.COH
0.870626838,0.329658882,0.973896789,0.714915862,RND.PAIR
0.452147809,0.126570343,0.757979548,0.812723048,RND.PAIR
0.687405934,0.147514809,0.976934517,0.665574888,RND.PAIR
0.746463974,0.149018691,0.949419879,0.554870177,RND.PAIR
0.69451468,0.162727785,0.973820738,0.781738298,RND.PAIR
0.652484619,0.149234237,0.739198303,0.805147719,RND.PAIR
0.820750104,0.323530739,0.751241741,0.87216436,RND.PAIR
0.80453927,0.225926711,1,0.856040019,RND.PAIR
0.581307607,0.132394861,0.892814152,0.80298049,RND.PAIR
0.427255999,0.143285381,0.970607901,0.469566176,RND.PAIR
0.672864953,0.148798496,0.976000644,0.622580766,RND.PAIR
0.492450195,0.136463958,0.992511763,0.823929112,RND.PAIR
0.560676175,0.137012024,0.707356691,0.854742603,1stDEG.SEP
0.414227679,0.144817251,0.699040652,0.847470661,RND.PAIR
0.639613084,0.227882236,0.97689272,1,1stDEG.SEP
0.734633623,0.201312371,0.969481036,1,1stDEG.SEP
0.631548518,0.164150285,0.755149416,0.618138654,1stDEG.SEP
0.537760146,0.143661547,0.87044911,0.337002014,RND.PAIR
0.937264312,0.500974504,0.985229458,0.986728512,RND.PAIR
0.951063354,0.243297447,0.85998811,0.844661136,RND.PAIR
0.538086296,0.173076623,0.265390993,0.526638313,RND.PAIR
0.908693034,0.349168873,0.997992697,0.851038874,RND.PAIR
0.529522622,0.184230874,0.284332708,0.59578539,1stDEG.COH
0.777113627,0.202224301,0.836000393,0.687936462,1stDEG.SEP
0.418813205,0.090204456,0.789328041,0.286598061,1stDEG.SEP
0.683082201,0.194571048,1,0.640337455,1stDEG.SEP
0.729744291,0.193069402,0.917541238,0.645071995,RND.PAIR
0.659301138,0.130637045,1,0.640598624,RND.PAIR
0.670569957,0.139351583,0.993730966,0.541238086,1stDEG.COH
0.603541221,0.240499048,0.584150842,0.759473648,RND.PAIR
0.504952363,0.097516807,0.663560025,0.644757455,1stDEG.COH
0.652258315,0.159003107,0.882999404,0.634149806,RND.PAIR
0.78959349,0.240881484,0.854351726,0.626860948,1stDEG.COH
0.640401992,0.145528226,0.993741588,0.657300057,RND.PAIR
0.807066666,0.216248676,0.884896936,0.855360191,1stDEG.SEP
0.891461529,0.253793869,0.728989215,0.768601862,1stDEG.SEP
0.501357108,0.190842974,0.992658519,0.807999333,RND.PAIR
0.620175126,0.196772456,0.696750271,0.627134572,RND.PAIR
0.630499695,0.139317385,0.965230778,0.579271939,RND.PAIR
0.884304048,0.265559493,1,0.956488915,RND.PAIR
0.690910022,0.310583609,0.718433687,0.901556916,1stDEG.SEP
0.693318205,0.17923487,0.990473388,0.79865337,RND.PAIR
0.661537223,0.196342272,0.504148891,0.855067238,RND.PAIR
0.613870593,0.165631961,0.98777009,0.848179744,RND.PAIR
0.728501381,0.193628881,0.984767456,0.851636697,RND.PAIR
0.632124115,0.237845659,0.958163776,0.873405362,RND.PAIR
0.811538372,0.204629611,0.861609424,0.547058823,RND.PAIR
0.5273007,0.154317943,1,0.694225315,1stDEG.COH
0.546242579,0.196869178,0.697543721,0.704997633,1stDEG.COH
0.506538018,0.203119388,0.727225049,0.732297651,RND.PAIR
0.524810246,0.155105723,0.96649467,0.651969654,1stDEG.COH
0.593165569,0.19201473,0.44950793,0.758051662,1stDEG.COH
0.585046624,0.186495854,0.970727972,0.723047465,1stDEG.COH
0.653671661,0.207633375,0.473413142,0.537449115,RND.PAIR
0.339006611,0.216005522,0.538948209,0.643557438,1stDEG.COH
0.743714785,0.267026794,0.918724199,0.393930849,RND.PAIR
0.697354536,0.272612059,0.750753393,0.570447918,RND.PAIR
0.688777532,0.199724772,0.820594591,0.442888546,RND.PAIR
0.295245334,0.142982852,0.466187116,0.562633947,RND.PAIR
0.358518515,0.108197251,0.866354323,0.283090976,1stDEG.COH
0.498034627,0.174836284,0.292004528,0.65042545,1stDEG.COH
0.584173946,0.119961935,0.787835537,0.518509885,RND.PAIR
0.547080417,0.129582892,0.840430667,0.659110044,1stDEG.SEP
